pl_name,hostname,sy_snum,sy_pnum,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,rowupdate,pl_pubdate
L 98-59 c,L 98-59,1,4,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,3.6906777,1.6e-06,-2.6e-06,0.0,0.0304,0.0011,-0.0012,0.0,1.385,0.095,-0.075,0.0,4.57,0.77,-0.85,0.0,0.103,0.045,-0.058,0.0,12.8,2.6,-2.1,0.0,553.0,27.0,-26.0,0.0,0,M3 V,3415.0,135.0,-135.0,0.0,0.303,0.026,-0.023,0.0,0.273,0.03,-0.03,0.0,-0.46,0.26,-0.26,0.0,[Fe/H],08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,-17.5933,281.81705,10.6194,0.0032,-0.0032,94.1385,0.0280547,-0.0280547,2021-08-23,2021-09
L 98-59 d,L 98-59,1,4,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,7.4507245,8.1e-06,-4.6e-06,0.0,0.0486,0.0018,-0.0019,0.0,1.521,0.119,-0.098,0.0,2.95,0.79,-0.51,0.0,0.074,0.057,-0.046,0.0,5.01,1.02,-0.83,0.0,416.0,20.0,-20.0,0.0,0,M3 V,3415.0,135.0,-135.0,0.0,0.303,0.026,-0.023,0.0,0.273,0.03,-0.03,0.0,-0.46,0.26,-0.26,0.0,[Fe/H],08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,-17.5933,281.81705,10.6194,0.0032,-0.0032,94.1385,0.0280547,-0.0280547,2021-08-23,2021-09
LHS 1140 b,LHS 1140,1,2,<a refstr=CADIEUX_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...960L...3C/abstract target=ref>Cadieux et al. 2024</a>,24.73723,2e-05,-2e-05,0.0,0.0946,0.0017,-0.0017,0.0,1.73,0.025,-0.025,0.0,5.9,0.3,-0.3,0.0,0.043,,,1.0,0.43,0.03,-0.03,0.0,226.0,4.0,-4.0,0.0,0,M4.5 V,3096.0,48.0,-48.0,0.0,0.2159,0.003,-0.003,0.0,0.1844,0.0045,-0.0045,0.0,-0.15,0.09,-0.09,0.0,[Fe/H],00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,-78.05159,115.40542,14.9861,0.0153,-0.0152,66.6996,0.0673611,-0.0673611,2024-03-04,2024-01
LHS 1140 b,LHS 1140,1,2,<a refstr=DITTMANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017Natur.544..333D/abstract target=ref>Dittmann et al. 2017</a>,24.73712,0.00025,-0.00025,0.0,0.0875,0.0041,-0.0041,0.0,1.43,0.1,-0.1,0.0,12.5,3.4,-3.4,0.0,0.29,,,1.0,0.46,,,0.0,230.0,20.0,-20.0,0.0,0,M4.5 V,3131.0,100.0,-100.0,0.0,0.186,0.013,-0.013,0.0,0.146,0.019,-0.019,0.0,-0.24,0.14,-0.14,0.0,[Fe/H],00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,-78.05159,115.40542,14.9861,0.0153,-0.0152,66.6996,0.0673611,-0.0673611,2018-12-03,2017-04
LHS 1140 b,LHS 1140,1,2,<a refstr=MENT_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...32M/abstract target=ref>Ment et al. 2019</a>,24.736959,8e-05,-8e-05,0.0,0.0936,0.0024,-0.0024,0.0,1.727,0.032,-0.032,0.0,7.5,1.0,-1.0,0.0,0.06,,,1.0,0.503,0.03,-0.03,0.0,235.0,5.0,-5.0,0.0,0,,3216.0,39.0,-39.0,0.0,0.2139,0.0041,-0.0041,0.0,0.179,0.014,-0.014,0.0,-0.24,0.1,-0.1,0.0,[Fe/H],00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,-78.05159,115.40542,14.9861,0.0153,-0.0152,66.6996,0.0673611,-0.0673611,2018-12-03,2019-01
LHS 1140 c,LHS 1140,1,2,<a refstr=MENT_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157...32M/abstract target=ref>Ment et al. 2019</a>,3.777931,3e-06,-3e-06,0.0,0.02675,0.0007,-0.0007,0.0,1.282,0.024,-0.024,0.0,4.7,1.1,-1.1,0.0,0.31,,,1.0,6.16,0.37,-0.37,0.0,438.0,9.0,-9.0,0.0,0,,3216.0,39.0,-39.0,0.0,0.2139,0.0041,-0.0041,0.0,0.179,0.014,-0.014,0.0,-0.24,0.1,-0.1,0.0,[Fe/H],00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,-78.05159,115.40542,14.9861,0.0153,-0.0152,66.6996,0.0673611,-0.0673611,2018-12-03,2019-01
LHS 1140 c,LHS 1140,1,2,<a refstr=CADIEUX_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJ...960L...3C/abstract target=ref>Cadieux et al. 2024</a>,3.77794,2e-06,-2e-06,0.0,0.027,0.0005,-0.0005,0.0,1.272,0.026,-0.026,0.0,5.1,0.4,-0.4,0.0,0.05,,,1.0,5.3,0.4,-0.4,0.0,422.0,7.0,-7.0,0.0,0,M4.5 V,3096.0,48.0,-48.0,0.0,0.2159,0.003,-0.003,0.0,0.1844,0.0045,-0.0045,0.0,-0.15,0.09,-0.09,0.0,[Fe/H],00h44m59.67s,11.248632,-15d16m26.79s,-15.2741085,-78.05159,115.40542,14.9861,0.0153,-0.0152,66.6996,0.0673611,-0.0673611,2024-03-04,2024-01
LTT 1445 A b,LTT 1445 A,3,2,<a refstr=WINTERS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract target=ref>Winters et al. 2021</a>,5.3587657,4.3e-06,-4.2e-06,0.0,0.03813,0.00068,-0.0007,0.0,1.305,0.066,-0.061,0.0,7.1,1.2,-1.1,0.0,0.11,,,1.0,5.4,1.2,-1.0,0.0,424.0,21.0,-21.0,0.0,0,,3340.0,150.0,-150.0,0.0,0.265,0.011,-0.01,0.0,0.257,0.014,-0.014,0.0,-0.34,0.09,-0.09,0.0,[Fe/H],03h01m50.99s,45.4624781,-16d35m40.18s,-16.5944956,-58.07573,200.48712,6.86929,0.003805,-0.003805,145.547,0.0800058,-0.0800058,2022-01-24,2021-07
LTT 1445 A b,LTT 1445 A,3,2,<a refstr=PASS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..171P/abstract target=ref>Pass et al. 2023</a>,5.3587635,4.4e-06,-4.5e-06,0.0,0.0381,0.00067,-0.0007,0.0,1.34,0.11,-0.06,0.0,6.2,1.2,-1.3,0.0,,,,,5.7,1.3,-1.1,0.0,431.0,23.0,-23.0,0.0,0,,,,,,0.271,0.019,-0.01,0.0,0.257,0.014,-0.014,0.0,,,,,,03h01m50.99s,45.4624781,-16d35m40.18s,-16.5944956,-58.07573,200.48712,6.86929,0.003805,-0.003805,145.547,0.0800058,-0.0800058,2024-07-22,2023-10
LTT 1445 A c,LTT 1445 A,3,2,<a refstr=PASS_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..171P/abstract target=ref>Pass et al. 2023</a>,3.1238994,3.1e-06,-3.3e-06,0.0,0.02659,0.00047,-0.00049,0.0,1.07,0.1,-0.07,0.0,5.9,1.8,-1.5,0.0,,,,,11.7,2.7,-2.3,0.0,516.0,28.0,-27.0,0.0,0,,,,,,0.271,0.019,-0.01,0.0,0.257,0.014,-0.014,0.0,,,,,,03h01m50.99s,45.4624781,-16d35m40.18s,-16.5944956,-58.07573,200.48712,6.86929,0.003805,-0.003805,145.547,0.0800058,-0.0800058,2024-07-22,2023-10
LTT 1445 A c,LTT 1445 A,3,2,<a refstr=WINTERS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210714737W/abstract target=ref>Winters et al. 2021</a>,3.1239035,3.4e-06,-3.6e-06,0.0,0.02661,0.00047,-0.00049,0.0,1.147,0.055,-0.054,0.0,5.57,0.68,-0.6,0.0,0.223,,,1.0,10.9,2.4,-2.0,0.0,508.0,25.0,-25.0,0.0,0,,3340.0,150.0,-150.0,0.0,0.265,0.011,-0.01,0.0,0.257,0.014,-0.014,0.0,-0.34,0.09,-0.09,0.0,[Fe/H],03h01m50.99s,45.4624781,-16d35m40.18s,-16.5944956,-58.07573,200.48712,6.86929,0.003805,-0.003805,145.547,0.0800058,-0.0800058,2022-01-24,2021-07
LTT 3780 b,LTT 3780,2,2,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,0.768377,1.4e-06,-1.4e-06,0.0,0.01203,0.00054,-0.00053,0.0,1.35,0.06,-0.06,0.0,5.24,0.94,-0.81,0.0,0.064,0.075,-0.046,0.0,116.0,11.0,-10.0,0.0,1000.0,98.0,-100.0,0.0,0,M3.5 V,3360.0,51.0,-51.0,0.0,0.382,0.012,-0.012,0.0,0.379,0.016,-0.016,0.0,0.09,0.16,-0.16,0.0,[Fe/H],10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,36.30503,254.20063,21.9814,0.0403,-0.0402,45.4644,0.0826889,-0.0826889,2021-08-03,2020-10
LTT 3780 b,LTT 3780,2,2,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,0.768448,5.5e-05,-5.3e-05,0.0,0.01211,0.00012,-0.00012,0.0,1.332,0.072,-0.075,0.0,6.1,1.8,-1.5,0.0,0.0,,,0.0,106.0,22.0,-19.0,0.0,892.0,44.0,-44.0,0.0,0,M4 V,3331.0,157.0,-157.0,0.0,0.374,0.011,-0.011,0.0,0.401,0.012,-0.012,0.0,0.28,0.11,-0.13,0.0,[Fe/H],10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,36.30503,254.20063,21.9814,0.0403,-0.0402,45.4644,0.0826889,-0.0826889,2020-05-28,2020-07
LTT 3780 b,LTT 3780,2,2,<a refstr=BONFANTI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract target=ref>Bonfanti et al. 2024</a>,0.76837931,3.9e-07,-4.2e-07,0.0,0.01195,0.00028,-0.00029,0.0,1.325,0.057,-0.058,0.0,5.8,1.0,-0.8,0.0,0.0,,,0.0,111.0,13.0,-12.0,0.0,903.0,26.0,-26.0,0.0,0,,3358.0,92.0,-92.0,0.0,0.38,0.012,-0.012,0.0,0.381,0.024,-0.034,0.0,0.06,0.11,-0.11,0.0,[Fe/H],10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,36.30503,254.20063,21.9814,0.0403,-0.0402,45.4644,0.0826889,-0.0826889,2024-03-26,2024-02
LTT 3780 c,LTT 3780,2,2,<a refstr=NOWAK_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...642A.173N/abstract target=ref>Nowak et al. 2020</a>,12.252131,7.2e-05,-6.4e-05,0.0,0.0762,0.0034,-0.0034,0.0,2.42,0.1,-0.1,0.0,2.45,0.44,-0.37,0.0,0.115,0.07,-0.065,0.0,2.88,0.28,-0.25,0.0,397.0,39.0,-40.0,0.0,0,M3.5 V,3360.0,51.0,-51.0,0.0,0.382,0.012,-0.012,0.0,0.379,0.016,-0.016,0.0,0.09,0.16,-0.16,0.0,[Fe/H],10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,36.30503,254.20063,21.9814,0.0403,-0.0402,45.4644,0.0826889,-0.0826889,2021-08-03,2020-10
LTT 3780 c,LTT 3780,2,2,<a refstr=BONFANTI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...682A..66B/abstract target=ref>Bonfanti et al. 2024</a>,12.252284,1.3e-05,-1.3e-05,0.0,0.0757,0.0018,-0.0018,0.0,2.39,0.1,-0.11,0.0,3.24,0.55,-0.43,0.0,0.024,0.032,-0.017,0.0,2.76,0.33,-0.31,0.0,359.0,10.0,-10.0,0.0,0,,3358.0,92.0,-92.0,0.0,0.38,0.012,-0.012,0.0,0.381,0.024,-0.034,0.0,0.06,0.11,-0.11,0.0,[Fe/H],10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,36.30503,254.20063,21.9814,0.0403,-0.0402,45.4644,0.0826889,-0.0826889,2024-03-26,2024-02
LTT 3780 c,LTT 3780,2,2,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160....3C/abstract target=ref>Cloutier et al. 2020</a>,12.2519,0.0028,-0.003,0.0,0.07673,0.00075,-0.00077,0.0,2.3,0.16,-0.15,0.0,3.9,1.0,-0.9,0.0,0.06,0.15,-0.14,0.0,2.63,0.56,-0.48,0.0,353.0,18.0,-18.0,0.0,0,M4 V,3331.0,157.0,-157.0,0.0,0.374,0.011,-0.011,0.0,0.401,0.012,-0.012,0.0,0.28,0.11,-0.13,0.0,[Fe/H],10h18m34.78s,154.6449033,-11d43m04.08s,-11.717801,36.30503,254.20063,21.9814,0.0403,-0.0402,45.4644,0.0826889,-0.0826889,2020-05-28,2020-07
NGTS-1 b,NGTS-1,1,1,<a refstr=BAYLISS_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475.4467B/abstract target=ref>Bayliss et al. 2018</a>,2.647298,2e-05,-2e-05,0.0,0.0326,0.0047,-0.0045,0.0,14.90797,6.83749,-3.69897,0.0,0.42,0.59,-0.28,0.0,0.016,0.023,-0.012,0.0,65.3,5.1,-5.1,0.0,790.0,20.0,-20.0,0.0,0,M0.5,3916.0,71.0,-63.0,0.0,0.573,0.077,-0.077,0.0,0.617,0.023,-0.062,0.0,0.0,,,0.0,[M/H],05h30m51.41s,82.7142134,-36d37m51.53s,-36.6309812,-31.20101,241.19241,218.121,1.037,-1.037,4.55577,0.0216342,-0.0216342,2017-11-09,2018-04
NGTS-12 b,NGTS-12,1,1,<a refstr=BRYANT_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.tmp.2785B/abstract target=ref>Bryant et al. 2020</a>,7.532806,4.8e-05,-4.8e-05,0.0,0.0757,0.0014,-0.0014,0.0,11.747032,0.358688,-0.358688,0.0,0.223,0.029,-0.029,0.0,0.0,,,0.0,416.0,46.0,-46.0,0.0,1257.0,34.0,-34.0,0.0,0,G,5690.0,130.0,-130.0,0.0,1.589,0.04,-0.04,0.0,1.021,0.056,-0.049,0.0,-0.03,0.11,-0.11,0.0,[Fe/H],11h44m59.99s,176.2499418,-35d38m26.03s,-35.640563,25.30286,288.04232,446.442,7.706,-7.453,2.21177,0.0377326,-0.0377326,2020-10-16,2020-09
NGTS-13 b,NGTS-13,1,1,<a refstr=GRIEVES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...647A.180G/abstract target=ref>Grieves et al. 2021</a>,4.119027,2.3e-05,-2.3e-05,0.0,0.0549,0.0015,-0.0025,0.0,12.800678,0.515614,-0.515614,0.0,4.02,0.55,-0.55,0.0,0.086,0.034,-0.034,0.0,1096.0,90.0,-90.0,0.0,1605.0,30.0,-30.0,0.0,0,,5819.0,73.0,-73.0,0.0,1.788,0.057,-0.057,0.0,1.3,0.11,-0.18,0.0,0.25,0.17,-0.17,0.0,[Fe/H],11h44m57.66s,176.2402326,-38d08m22.98s,-38.1397158,22.90064,288.79758,647.595,15.059,-14.402,1.51604,0.0348444,-0.0348444,2021-02-08,2021-03
NGTS-15 b,NGTS-15,1,1,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.27623,1e-05,-1e-05,0.0,0.0441,0.0046,-0.0046,0.0,12.32987877,1.12089807,-1.12089807,0.0,0.74,0.11,-0.1,0.0,0.0,,,0.0,425.0,98.0,-98.0,0.0,1146.0,47.0,-47.0,0.0,0,G6 V,5600.0,150.0,-150.0,0.0,0.954,0.082,-0.082,0.0,0.995,0.025,-0.025,0.0,0.15,0.1,-0.1,0.0,[Fe/H],04h53m25.27s,73.3553101,-32d48m01.25s,-32.8003484,-37.98373,234.7828,786.485,10.685,-10.408,1.2425,0.0169234,-0.0169234,2021-04-23,2021-03
NGTS-16 b,NGTS-16,1,1,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,4.84532,2e-05,-2e-05,0.0,0.0523,0.0064,-0.0064,0.0,14.57167491,1.45716749,-1.34507768,0.0,0.38,0.19,-0.12,0.0,0.0,,,0.0,480.0,115.0,-115.0,0.0,1177.0,59.0,-59.0,0.0,0,G7 V,5550.0,150.0,-150.0,0.0,1.213,0.11,-0.107,0.0,1.002,0.031,-0.031,0.0,0.35,0.1,-0.1,0.0,[Fe/H],03h53m03.34s,58.2639299,-30d48m16.71s,-30.8046405,-50.37343,229.39967,898.168,17.701,-17.042,1.08419,0.0213777,-0.0213777,2021-04-23,2021-03
NGTS-17 b,NGTS-17,1,1,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.24253,1e-05,-1e-05,0.0,0.0391,0.0043,-0.0043,0.0,13.89913607,1.23298788,-1.23298788,0.0,0.5,0.27,-0.17,0.0,0.0,,,0.0,1160.0,250.0,-250.0,0.0,1457.0,50.0,-50.0,0.0,0,G4 V,5650.0,100.0,-100.0,0.0,1.337,0.125,-0.125,0.0,1.025,0.034,-0.033,0.0,0.15,0.1,-0.1,0.0,[Fe/H],04h51m36.14s,72.9005729,-34d13m34.37s,-34.2262128,-38.60499,236.48794,1040.28,22.05,-21.16,0.932059,0.0198214,-0.0198214,2021-04-23,2021-03
NGTS-18 b,NGTS-18,1,1,<a refstr=TILBROOK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp..893T/abstract target=ref>Tilbrook et al. 2021</a>,3.05125,1e-05,-1e-05,0.0,0.0448,0.0068,-0.0068,0.0,13.56286665,2.01761653,-2.01761653,0.0,0.28,0.25,-0.12,0.0,0.0,,,0.0,845.0,270.0,-270.0,0.0,1381.0,55.0,-53.0,0.0,0,G5 V,5610.0,150.0,-150.0,0.0,1.392,0.209,-0.209,0.0,1.003,0.03,-0.025,0.0,0.15,0.1,-0.1,0.0,[Fe/H],12h02m11.09s,180.5462193,-35d32m54.99s,-35.5486091,26.25398,291.77668,1096.19,43.11,-40.02,0.883723,0.0343196,-0.0343196,2021-04-23,2021-03
NGTS-26 b,NGTS-26,1,1,<a refstr=BOUCHY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.201B/abstract target=ref>Bouchy et al. 2024</a>,4.5199279,9e-06,-9.2e-06,0.0,0.049,0.0038,-0.0032,0.0,14.88552637,0.66132986,-0.53803107,0.0,0.153,0.041,-0.036,0.0,0.0,,,0.0,523.0,133.0,-114.0,0.0,1331.0,85.0,-72.0,0.0,0,,5550.0,100.0,-100.0,0.0,1.16,0.05,-0.02,0.0,0.96,0.04,-0.03,0.0,0.2,0.1,-0.1,0.0,[Fe/H],14h30m43.99s,217.6832961,-31d43m56.83s,-31.7324526,26.56296,326.46071,1093.69,43.12,-40.03,0.886713,0.0344478,-0.0344478,2024-06-10,2024-04
NGTS-27 b,NGTS-27,1,1,<a refstr=BOUCHY_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...684A.201B/abstract target=ref>Bouchy et al. 2024</a>,3.3704181,5.9e-06,-5.7e-06,0.0,0.0446,0.0026,-0.0036,0.0,15.64773706,0.42594127,-0.39231432,0.0,0.266,0.059,-0.059,0.0,0.0,,,0.0,1680.0,390.0,-330.0,0.0,1783.0,104.0,-88.0,0.0,0,,5700.0,80.0,-80.0,0.0,1.77,0.03,-0.03,0.0,1.07,0.06,-0.06,0.0,0.0,0.08,-0.08,0.0,[Fe/H],13h44m06.37s,206.0265266,-32d31m22.71s,-32.5229747,29.04746,315.62348,942.122,29.592,-27.874,1.0334,0.0321025,-0.0321025,2024-06-10,2024-04
NGTS-33 b,NGTS-33,1,1,<a refstr=ALVES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.tmp.2511A/abstract target=ref>Alves et al. 2024</a>,2.827972,1e-06,-1e-06,0.0,0.048,0.002,-0.002,0.0,18.38272835,0.78462865,-0.78462865,0.0,0.19,0.03,-0.03,0.0,0.0,,,0.0,2620.0,1120.0,-1120.0,0.0,1991.0,21.0,-21.0,0.0,0,,7437.0,72.0,-72.0,0.0,1.47,0.06,-0.06,0.0,1.6,0.11,-0.11,0.0,-0.11,0.17,-0.17,0.0,[Fe/H],07h11m20.00s,107.8333348,-35d51m01.87s,-35.8505185,-11.80099,247.35039,437.855,4.371,-4.286,2.25521,0.0224084,-0.0224084,2024-12-10,2024-11
NGTS-8 b,NGTS-8,1,1,<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,2.4997,1e-05,-1e-05,0.0,0.035,0.001,-0.001,0.0,12.21781,0.33627,-0.33627,0.0,0.89,0.08,-0.07,0.0,0.01,0.014,-0.01,0.0,503.0,33.0,-33.0,0.0,1345.0,19.0,-19.0,0.0,0,K0 V,5241.0,50.0,-50.0,0.0,0.98,0.02,-0.02,0.0,0.89,0.05,-0.04,0.0,0.24,0.09,-0.09,0.0,[Fe/H],21h55m54.22s,328.9759206,-14d04m06.38s,-14.0684399,-47.14354,41.59543,428.976,5.621,-5.481,2.30266,0.029933,-0.029933,2019-11-18,2020-01
NGTS-9 b,NGTS-9,1,1,<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>,4.43527,2e-05,-2e-05,0.0,0.058,0.003,-0.002,0.0,11.99363,0.67254,-0.67254,0.0,2.93,0.53,-0.49,0.0,0.06,0.076,-0.052,0.0,729.0,80.0,-80.0,0.0,1448.0,36.0,-36.0,0.0,0,F8 V,6330.0,130.0,-130.0,0.0,1.38,0.04,-0.04,0.0,1.34,0.05,-0.05,0.0,0.31,0.15,-0.15,0.0,[Fe/H],09h27m40.95s,141.9206435,-19d20m51.53s,-19.3476477,22.2152,250.6186,609.128,15.952,-15.171,1.61358,0.0416065,-0.0416065,2019-11-18,2020-01
PH2 b,PH2,1,1,<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>,282.52542,0.00011,-0.00011,0.0,0.833,0.014,-0.016,0.0,9.33708092,0.2914335,-0.26901554,0.0,0.58,0.16,-0.15,0.0,0.215,0.095,-0.082,0.0,1.2,0.09,-0.09,0.0,295.1,5.0,-4.5,0.0,0,,5734.0,84.0,-82.0,0.0,0.949,0.028,-0.027,0.0,0.966,0.05,-0.056,0.0,0.017,0.051,-0.044,0.0,[Fe/H],19h19m03.27s,289.7636212,+51d57m45.66s,51.962683,17.05061,83.15282,343.863,3.631,-3.557,2.87962,0.0301634,-0.0301634,2024-09-13,2024-03
Qatar-3 b,Qatar-3,1,1,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,2.5079204,,,0.0,0.03783,0.00069,-0.00069,0.0,12.285064,1.56926,-1.56926,0.0,4.0,1.2,-1.2,0.0,0.0,,,0.0,1330.0,287.0,-287.0,0.0,1681.0,84.0,-84.0,0.0,0,G0 V,6007.0,52.0,-52.0,0.0,1.272,0.14,-0.14,0.0,1.145,0.064,-0.064,0.0,-0.041,0.081,-0.081,0.0,[Fe/H],23h56m36.47s,359.1519716,+36d12m46.64s,36.2129562,-25.35493,110.71755,735.601,33.463,-30.723,1.33157,0.0588221,-0.0588221,2017-04-24,2017-04
Qatar-4 b,Qatar-4,1,1,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,1.8053564,,,0.0,0.02803,0.00048,-0.00048,0.0,12.722215,1.23299,-1.23299,0.0,5.1,1.0,-1.0,0.0,0.0,,,0.0,614.0,88.0,-88.0,0.0,1385.0,48.0,-48.0,0.0,0,K1 V,5215.0,50.0,-50.0,0.0,0.849,0.063,-0.063,0.0,0.896,0.048,-0.048,0.0,0.103,0.081,-0.081,0.0,[Fe/H],00h19m26.23s,4.859275,+44d01m39.35s,44.0275965,-18.46753,116.87585,329.036,2.891,-2.843,3.01051,0.0262814,-0.0262814,2017-04-24,2017-04
Qatar-5 b,Qatar-5,1,1,<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>,2.8792319,,,0.0,0.04127,0.00067,-0.00067,0.0,12.408363,0.717376,-0.717376,0.0,3.95,0.58,-0.58,0.0,0.0,,,0.0,669.0,60.0,-60.0,0.0,1415.0,31.0,-31.0,0.0,0,G2 V,5747.0,49.0,-49.0,0.0,1.076,0.051,-0.051,0.0,1.128,0.056,-0.056,0.0,0.377,0.08,-0.08,0.0,[Fe/H],00h28m12.94s,7.0539375,+42d03m40.84s,42.0613451,-20.60282,118.33015,367.658,8.089,-7.755,2.69255,0.0581376,-0.0581376,2017-04-24,2017-04
TIC 139270665 b,TIC 139270665,1,2,<a refstr=PELUSO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..170P/abstract target=ref>Peluso et al. 2024</a>,23.624,0.03,-0.031,0.0,0.163,0.0027,-0.0033,0.0,7.22979255,0.26901554,-0.24659758,0.0,2.13,0.32,-0.29,0.0,0.105,0.053,-0.05,0.0,40.3,3.4,-2.7,0.0,703.0,14.0,-11.0,0.0,0,G2,5844.0,84.0,-82.0,0.0,1.016,0.035,-0.031,0.0,1.035,0.052,-0.062,0.0,0.156,0.057,-0.056,0.0,[Fe/H],08h16m08.14s,124.0338967,+33d17m29.23s,33.2914532,31.26539,188.6991,189.875,1.615,-1.589,5.23819,0.0440897,-0.0440897,2024-05-08,2024-04
